STALPBR,YEAR,DEPSUMBR,ASSET,CERT,ID
IN,1994,266,170436,13109,1994_13109_1
IN,1994,1194,170436,13109,1994_13109_10
IN,1994,4549,170436,13109,1994_13109_11
IN,1994,13359,170436,13109,1994_13109_2
IN,1994,7677,170436,13109,1994_13109_3
IN,1994,6623,170436,13109,1994_13109_5
IN,1994,9223,170436,13109,1994_13109_6
IN,1994,58846,73188,13110,1994_13110_0
IN,1994,57578,89736,13111,1994_13111_0
IN,1994,10390,89736,13111,1994_13111_1
IN,1994,6635,89736,13111,1994_13111_2
IN,1994,4192,89736,13111,1994_13111_3
IN,1994,78317,118588,13112,1994_13112_0
IN,1994,11984,118588,13112,1994_13112_1
IN,1994,11420,118588,13112,1994_13112_2
IN,1994,0,118588,13112,1994_13112_3
IN,1994,68635,91051,13113,1994_13113_0
IN,1994,0,91051,13113,1994_13113_1
IN,1994,16906,21762,13115,1994_13115_0
IN,1994,59793,81425,13118,1994_13118_0
IN,1994,4655,81425,13118,1994_13118_1
IN,1994,4010,81425,13118,1994_13118_2
IN,1994,1658,81425,13118,1994_13118_3
IN,1994,52601,112950,13126,1994_13126_0
IN,1994,21451,112950,13126,1994_13126_1
IN,1994,4467,112950,13126,1994_13126_2
IN,1994,8055,112950,13126,1994_13126_3
IN,1994,0,112950,13126,1994_13126_4
IN,1994,0,112950,13126,1994_13126_5
IN,1994,8786,112950,13126,1994_13126_6
IN,1994,3305,112950,13126,1994_13126_7
IN,1994,31220,47259,13130,1994_13130_0
IN,1994,8253,47259,13130,1994_13130_1
IN,1994,3049,47259,13130,1994_13130_2
IN,1994,38557,79061,13147,1994_13147_0
IN,1994,8879,79061,13147,1994_13147_1
IN,1994,12040,79061,13147,1994_13147_2
IN,1994,5304,79061,13147,1994_13147_3
IN,1994,7271,79061,13147,1994_13147_4
IN,1994,998,79061,13147,1994_13147_5
IN,1994,0,79061,13147,1994_13147_6
IA,1994,157903,323560,13150,1994_13150_0
IA,1994,5218,323560,13150,1994_13150_1
IA,1994,41613,323560,13150,1994_13150_2
IA,1994,8743,323560,13150,1994_13150_3
IA,1994,11648,323560,13150,1994_13150_4
IA,1994,47929,323560,13150,1994_13150_5
IA,1994,1919,323560,13150,1994_13150_6
IA,1994,91669,120868,13151,1994_13151_0
IA,1994,4385,120868,13151,1994_13151_2
IA,1994,4741,120868,13151,1994_13151_3
IA,1994,7349,120868,13151,1994_13151_4
IA,1994,1042,120868,13151,1994_13151_6
KS,1994,14615,34555,13155,1994_13155_0
KS,1994,6456,34555,13155,1994_13155_1
NE,1994,30557,34567,13156,1994_13156_0
KS,1994,50636,60732,13157,1994_13157_0
KY,1994,19046,20933,13162,1994_13162_0
KY,1994,42873,58646,13163,1994_13163_0
KY,1994,8480,58646,13163,1994_13163_1
KY,1994,62395,75058,13167,1994_13167_0
KY,1994,3283,75058,13167,1994_13167_1
KY,1994,60,75058,13167,1994_13167_2
KY,1994,40485,66388,13168,1994_13168_0
KY,1994,5783,66388,13168,1994_13168_1
KY,1994,8675,66388,13168,1994_13168_2
KY,1994,2892,66388,13168,1994_13168_3
LA,1994,7254,8016,13170,1994_13170_0
LA,1994,36759,164522,13171,1994_13171_0
LA,1994,5818,164522,13171,1994_13171_1
LA,1994,2953,164522,13171,1994_13171_2
LA,1994,0,164522,13171,1994_13171_3
LA,1994,4881,164522,13171,1994_13171_4
LA,1994,75213,164522,13171,1994_13171_5
LA,1994,12937,164522,13171,1994_13171_6
LA,1994,10577,164522,13171,1994_13171_7
LA,1994,84753,139221,13172,1994_13172_0
LA,1994,10558,139221,13172,1994_13172_1
LA,1994,4331,139221,13172,1994_13172_2
LA,1994,10796,139221,13172,1994_13172_3
LA,1994,7058,139221,13172,1994_13172_4
LA,1994,4245,139221,13172,1994_13172_5
MI,1994,117351,300414,13177,1994_13177_0
MI,1994,13799,300414,13177,1994_13177_1
MI,1994,5216,300414,13177,1994_13177_11
MI,1994,15524,300414,13177,1994_13177_2
MI,1994,10568,300414,13177,1994_13177_3
MI,1994,13050,300414,13177,1994_13177_4
MI,1994,0,300414,13177,1994_13177_5
MI,1994,15976,300414,13177,1994_13177_6
MI,1994,29899,300414,13177,1994_13177_7
MI,1994,38679,300414,13177,1994_13177_8
MI,1994,8344,300414,13177,1994_13177_9
MI,1994,35034,45048,13179,1994_13179_0
MI,1994,0,45048,13179,1994_13179_1
MI,1994,0,45048,13179,1994_13179_2
MI,1994,0,45048,13179,1994_13179_3
MI,1994,4790,45048,13179,1994_13179_4
MN,1994,33726,42490,13182,1994_13182_0
MO,1994,42864,47165,13184,1994_13184_0
MO,1994,0,47165,13184,1994_13184_1
NC,1994,32524,43523,13191,1994_13191_0
ND,1994,28842,43344,13195,1994_13195_0
ND,1994,5799,43344,13195,1994_13195_1
ND,1994,0,43344,13195,1994_13195_2
ND,1994,3197,43344,13195,1994_13195_3
ND,1994,26574,32112,13196,1994_13196_0
ND,1994,0,32112,13196,1994_13196_1
ND,1994,30691,41095,13198,1994_13198_0
ND,1994,3609,41095,13198,1994_13198_1
ND,1994,1805,41095,13198,1994_13198_2
FL,1994,206662,583749,131,1994_131_0
FL,1994,49970,583749,131,1994_131_1
FL,1994,18690,583749,131,1994_131_10
FL,1994,12511,583749,131,1994_131_12
FL,1994,13932,583749,131,1994_131_15
FL,1994,26824,583749,131,1994_131_17
FL,1994,10606,583749,131,1994_131_19
FL,1994,26047,583749,131,1994_131_20
FL,1994,25541,583749,131,1994_131_22
FL,1994,9146,583749,131,1994_131_23
FL,1994,2563,583749,131,1994_131_24
FL,1994,28461,583749,131,1994_131_3
FL,1994,33817,583749,131,1994_131_5
FL,1994,37977,583749,131,1994_131_6
FL,1994,23078,583749,131,1994_131_8
ND,1994,25161,37461,13202,1994_13202_0
ND,1994,4441,37461,13202,1994_13202_1
ND,1994,12200,15177,13204,1994_13204_0
OH,1994,36278,45058,13206,1994_13206_0
OH,1994,3670,45058,13206,1994_13206_1
OH,1994,32959,37339,13209,1994_13209_0
OH,1994,89976,129915,13216,1994_13216_0
OH,1994,0,129915,13216,1994_13216_1
OH,1994,19698,129915,13216,1994_13216_2
OH,1994,6932,129915,13216,1994_13216_3
OH,1994,95065,147648,13220,1994_13220_0
OH,1994,1687,147648,13220,1994_13220_2
OH,1994,9930,147648,13220,1994_13220_3
OH,1994,22853,147648,13220,1994_13220_4
OH,1994,1508,147648,13220,1994_13220_5
OH,1994,27994,42170,13223,1994_13223_0
OH,1994,1867,42170,13223,1994_13223_1
OH,1994,8319,42170,13223,1994_13223_2
OH,1994,60815,416611,13226,1994_13226_0
OH,1994,28477,416611,13226,1994_13226_1
OH,1994,18680,416611,13226,1994_13226_10
OH,1994,16281,416611,13226,1994_13226_11
OH,1994,34801,416611,13226,1994_13226_12
OH,1994,7475,416611,13226,1994_13226_13
OH,1994,41876,416611,13226,1994_13226_14
OH,1994,13854,416611,13226,1994_13226_2
OH,1994,24205,416611,13226,1994_13226_3
OH,1994,15065,416611,13226,1994_13226_4
OH,1994,33465,416611,13226,1994_13226_5
OH,1994,12825,416611,13226,1994_13226_6
OH,1994,19214,416611,13226,1994_13226_8
OH,1994,16729,416611,13226,1994_13226_9
WA,1994,16471,151729,13232,1994_13232_0
WA,1994,19529,151729,13232,1994_13232_1
WA,1994,67213,151729,13232,1994_13232_2
WA,1994,0,151729,13232,1994_13232_3
WA,1994,20185,151729,13232,1994_13232_4
WA,1994,12350,151729,13232,1994_13232_5
WI,1994,44263,59174,13237,1994_13237_0
WI,1994,7085,59174,13237,1994_13237_1
WI,1994,0,59174,13237,1994_13237_2
WI,1994,15176,19882,13238,1994_13238_0
WI,1994,66332,146037,13240,1994_13240_0
WI,1994,34635,146037,13240,1994_13240_1
WI,1994,9955,146037,13240,1994_13240_2
WI,1994,19120,146037,13240,1994_13240_3
WI,1994,23037,35306,13241,1994_13241_0
WI,1994,3435,35306,13241,1994_13241_1
WI,1994,6035,35306,13241,1994_13241_2
WI,1994,39662,66859,13242,1994_13242_0
WI,1994,16851,66859,13242,1994_13242_1
WY,1994,91411,109185,13244,1994_13244_0
IL,1994,184126,258768,13246,1994_13246_0
IL,1994,0,258768,13246,1994_13246_1
IL,1994,26892,258768,13246,1994_13246_2
IL,1994,4418,258768,13246,1994_13246_3
IL,1994,14692,258768,13246,1994_13246_4
IL,1994,9662,258768,13246,1994_13246_5
MI,1994,34487,47537,13249,1994_13249_0
MI,1994,2607,47537,13249,1994_13249_1
MI,1994,2021,47537,13249,1994_13249_2
NE,1994,17522,21952,13251,1994_13251_0
NE,1994,41852,63186,13252,1994_13252_0
NE,1994,0,63186,13252,1994_13252_2
NE,1994,12651,63186,13252,1994_13252_4
NE,1994,0,63186,13252,1994_13252_5
NE,1994,34037,41847,13255,1994_13255_0
NE,1994,2084,41847,13255,1994_13255_1
NE,1994,10108,11199,13257,1994_13257_0
WI,1994,39799,59839,13264,1994_13264_0
WI,1994,8363,59839,13264,1994_13264_1
WI,1994,4641,59839,13264,1994_13264_2
WI,1994,74759,93740,13267,1994_13267_0
WI,1994,5706,93740,13267,1994_13267_1
WI,1994,37808,45057,13270,1994_13270_0
WI,1994,14249,28331,13271,1994_13271_0
WI,1994,10232,28331,13271,1994_13271_1
WI,1994,36555,41551,13272,1994_13272_0
WI,1994,74825,229999,13273,1994_13273_0
WI,1994,12813,229999,13273,1994_13273_1
WI,1994,9640,229999,13273,1994_13273_2
WI,1994,5711,229999,13273,1994_13273_3
WI,1994,34453,229999,13273,1994_13273_4
WI,1994,2306,229999,13273,1994_13273_5
WI,1994,3548,229999,13273,1994_13273_6
WI,1994,29312,229999,13273,1994_13273_7
WI,1994,10808,229999,13273,1994_13273_8
WI,1994,3620,229999,13273,1994_13273_9
OK,1994,17631,19580,13274,1994_13274_0
OK,1994,0,19580,13274,1994_13274_1
PA,1994,38581,47882,13285,1994_13285_0
NY,1994,67156,85183,13290,1994_13290_0
NY,1994,6525,85183,13290,1994_13290_1
NY,1994,37787,187550,13292,1994_13292_0
NY,1994,8667,187550,13292,1994_13292_1
NY,1994,25607,187550,13292,1994_13292_2
NY,1994,13797,187550,13292,1994_13292_3
NY,1994,20371,187550,13292,1994_13292_4
NY,1994,11781,187550,13292,1994_13292_5
NY,1994,22765,187550,13292,1994_13292_6
NY,1994,13467,187550,13292,1994_13292_7
NY,1994,11056,187550,13292,1994_13292_8
NY,1994,143704,211361,13297,1994_13297_0
NY,1994,6653,211361,13297,1994_13297_1
NY,1994,20396,211361,13297,1994_13297_2
NY,1994,25918,211361,13297,1994_13297_3
NY,1994,68676,274199,13298,1994_13298_0
NY,1994,15648,274199,13298,1994_13298_1
NY,1994,28997,274199,13298,1994_13298_10
NY,1994,6235,274199,13298,1994_13298_2
NY,1994,4440,274199,13298,1994_13298_3
NY,1994,13228,274199,13298,1994_13298_4
NY,1994,30727,274199,13298,1994_13298_5
NY,1994,41640,274199,13298,1994_13298_6
NY,1994,16808,274199,13298,1994_13298_7
NY,1994,7557,274199,13298,1994_13298_8
NY,1994,13533,274199,13298,1994_13298_9
FL,1994,275412,1897367,132,1994_132_0
FL,1994,23457,1897367,132,1994_132_1
FL,1994,21921,1897367,132,1994_132_12
FL,1994,29001,1897367,132,1994_132_13
FL,1994,65316,1897367,132,1994_132_14
FL,1994,62972,1897367,132,1994_132_15
FL,1994,19468,1897367,132,1994_132_16
FL,1994,19622,1897367,132,1994_132_17
FL,1994,99122,1897367,132,1994_132_18
FL,1994,22907,1897367,132,1994_132_19
FL,1994,98106,1897367,132,1994_132_23
FL,1994,30313,1897367,132,1994_132_26
FL,1994,21669,1897367,132,1994_132_27
FL,1994,105165,1897367,132,1994_132_29
FL,1994,42125,1897367,132,1994_132_30
FL,1994,31735,1897367,132,1994_132_31
FL,1994,26058,1897367,132,1994_132_33
FL,1994,20106,1897367,132,1994_132_34
FL,1994,25509,1897367,132,1994_132_35
FL,1994,109662,1897367,132,1994_132_36
FL,1994,65739,1897367,132,1994_132_38
FL,1994,28623,1897367,132,1994_132_39
FL,1994,16385,1897367,132,1994_132_40
FL,1994,36938,1897367,132,1994_132_44
FL,1994,29293,1897367,132,1994_132_45
FL,1994,9069,1897367,132,1994_132_46
FL,1994,5534,1897367,132,1994_132_47
FL,1994,4823,1897367,132,1994_132_49
FL,1994,116229,1897367,132,1994_132_50
FL,1994,0,1897367,132,1994_132_51
FL,1994,14587,1897367,132,1994_132_52
FL,1994,16534,1897367,132,1994_132_53
FL,1994,19871,1897367,132,1994_132_54
FL,1994,487,1897367,132,1994_132_55
FL,1994,15274,1897367,132,1994_132_7
FL,1994,19363,1897367,132,1994_132_8
FL,1994,22824,1897367,132,1994_132_9
NM,1994,6833,13200,13300,1994_13300_0
NM,1994,5269,13200,13300,1994_13300_1
NM,1994,73721,81955,13301,1994_13301_0
NM,1994,0,81955,13301,1994_13301_1
NM,1994,0,81955,13301,1994_13301_3
AR,1994,23091,27470,13303,1994_13303_0
AR,1994,16252,47686,13304,1994_13304_0
AR,1994,24380,47686,13304,1994_13304_1
AR,1994,2425,47686,13304,1994_13304_2
IN,1994,32030,68642,13305,1994_13305_0
IN,1994,28758,68642,13305,1994_13305_1
IN,1994,1221,68642,13305,1994_13305_2
CA,1994,140904,572860,1331,1994_1331_0
CA,1994,47423,572860,1331,1994_1331_1
CA,1994,45098,572860,1331,1994_1331_10
CA,1994,25040,572860,1331,1994_1331_11
CA,1994,22740,572860,1331,1994_1331_12
CA,1994,10569,572860,1331,1994_1331_13
CA,1994,5350,572860,1331,1994_1331_14
CA,1994,42424,572860,1331,1994_1331_2
CA,1994,0,572860,1331,1994_1331_3
CA,1994,19110,572860,1331,1994_1331_4
CA,1994,26797,572860,1331,1994_1331_5
CA,1994,28664,572860,1331,1994_1331_6
CA,1994,0,572860,1331,1994_1331_7
CA,1994,93936,572860,1331,1994_1331_8
CA,1994,0,572860,1331,1994_1331_9
OH,1994,100267,229282,13339,1994_13339_0
OH,1994,0,229282,13339,1994_13339_1
OH,1994,620,229282,13339,1994_13339_10
OH,1994,10508,229282,13339,1994_13339_2
OH,1994,10775,229282,13339,1994_13339_3
OH,1994,11080,229282,13339,1994_13339_4
OH,1994,20462,229282,13339,1994_13339_5
OH,1994,8223,229282,13339,1994_13339_6
OH,1994,10040,229282,13339,1994_13339_7
OH,1994,13299,229282,13339,1994_13339_8
OH,1994,12262,229282,13339,1994_13339_9
OH,1994,110830,236622,13341,1994_13341_0
OH,1994,33413,236622,13341,1994_13341_1
OH,1994,27517,236622,13341,1994_13341_2
OH,1994,15728,236622,13341,1994_13341_3
OH,1994,0,236622,13341,1994_13341_4
OH,1994,0,236622,13341,1994_13341_5
OH,1994,17689,236622,13341,1994_13341_6
IN,1994,43406,68366,13351,1994_13351_0
IN,1994,9385,68366,13351,1994_13351_1
IN,1994,10905,68366,13351,1994_13351_2
OK,1994,72268,81919,13366,1994_13366_0
ND,1994,23945,35500,13368,1994_13368_0
WI,1994,32543,38322,13374,1994_13374_0
WA,1994,2046,141117,13375,1994_13375_0
WA,1994,45674,141117,13375,1994_13375_1
WA,1994,12408,141117,13375,1994_13375_2
WA,1994,16057,141117,13375,1994_13375_3
WA,1994,29683,141117,13375,1994_13375_4
WA,1994,10395,141117,13375,1994_13375_5
WA,1994,12065,141117,13375,1994_13375_6
IL,1994,18047,39833,13380,1994_13380_0
IL,1994,18048,39833,13380,1994_13380_2
MO,1994,12700,14199,13381,1994_13381_0
MN,1994,50386,74320,13382,1994_13382_0
MN,1994,15935,74320,13382,1994_13382_1
OH,1994,31366,97968,13390,1994_13390_0
OH,1994,28164,97968,13390,1994_13390_1
OH,1994,12525,97968,13390,1994_13390_2
OH,1994,15043,97968,13390,1994_13390_3
OH,1994,61751,287512,13391,1994_13391_0
OH,1994,0,287512,13391,1994_13391_1
OH,1994,0,287512,13391,1994_13391_10
OH,1994,13123,287512,13391,1994_13391_11
OH,1994,14016,287512,13391,1994_13391_12
OH,1994,12957,287512,13391,1994_13391_13
OH,1994,4515,287512,13391,1994_13391_14
OH,1994,16926,287512,13391,1994_13391_15
OH,1994,11187,287512,13391,1994_13391_3
OH,1994,0,287512,13391,1994_13391_4
OH,1994,10757,287512,13391,1994_13391_5
OH,1994,9958,287512,13391,1994_13391_6
OH,1994,27523,287512,13391,1994_13391_7
OH,1994,28988,287512,13391,1994_13391_8
OH,1994,0,287512,13391,1994_13391_9
NY,1994,264402,289975,13397,1994_13397_0
TX,1994,89011,100406,13407,1994_13407_0
TX,1994,0,100406,13407,1994_13407_1
TX,1994,16625,49823,13408,1994_13408_0
TX,1994,14413,49823,13408,1994_13408_1
TX,1994,14879,49823,13408,1994_13408_2
IA,1994,39135,49785,13411,1994_13411_0
IA,1994,4583,49785,13411,1994_13411_1
IA,1994,0,49785,13411,1994_13411_2
NE,1994,11245,12700,13412,1994_13412_0
KS,1994,25792,27904,13413,1994_13413_0
OK,1994,15201,17174,13415,1994_13415_0
OK,1994,18276,26793,13416,1994_13416_0
OK,1994,6045,26793,13416,1994_13416_1
NE,1994,116970,367027,13421,1994_13421_0
NE,1994,10617,367027,13421,1994_13421_1
NE,1994,16530,367027,13421,1994_13421_10
NE,1994,10996,367027,13421,1994_13421_11
NE,1994,14857,367027,13421,1994_13421_14
NE,1994,12638,367027,13421,1994_13421_15
NE,1994,12876,367027,13421,1994_13421_16
NE,1994,7054,367027,13421,1994_13421_17
NE,1994,849,367027,13421,1994_13421_18
NE,1994,834,367027,13421,1994_13421_19
NE,1994,12702,367027,13421,1994_13421_2
NE,1994,20418,367027,13421,1994_13421_3
NE,1994,9713,367027,13421,1994_13421_4
NE,1994,18005,367027,13421,1994_13421_6
NE,1994,10696,367027,13421,1994_13421_7
NE,1994,11176,367027,13421,1994_13421_8
NE,1994,17171,367027,13421,1994_13421_9
SC,1994,84452,370436,13425,1994_13425_0
SC,1994,12682,370436,13425,1994_13425_1
SC,1994,4707,370436,13425,1994_13425_11
SC,1994,1612,370436,13425,1994_13425_12
SC,1994,6490,370436,13425,1994_13425_14
SC,1994,13080,370436,13425,1994_13425_15
SC,1994,19486,370436,13425,1994_13425_16
SC,1994,7133,370436,13425,1994_13425_17
SC,1994,5033,370436,13425,1994_13425_18
SC,1994,18283,370436,13425,1994_13425_19
SC,1994,14582,370436,13425,1994_13425_2
SC,1994,19819,370436,13425,1994_13425_20
SC,1994,16149,370436,13425,1994_13425_21
SC,1994,31471,370436,13425,1994_13425_4
SC,1994,18393,370436,13425,1994_13425_5
SC,1994,22975,370436,13425,1994_13425_6
SC,1994,8474,370436,13425,1994_13425_7
SC,1994,6535,370436,13425,1994_13425_8
SC,1994,6232,370436,13425,1994_13425_9
TX,1994,21499,23806,13426,1994_13426_0
FL,1994,29634,66013,1342,1994_1342_0
FL,1994,10862,66013,1342,1994_1342_1
FL,1994,4897,66013,1342,1994_1342_2
FL,1994,4464,66013,1342,1994_1342_4
FL,1994,3644,66013,1342,1994_1342_5
MN,1994,42581,51085,13430,1994_13430_0
AL,1994,11709,13050,13433,1994_13433_0
MI,1994,57777,124008,13435,1994_13435_0
MI,1994,13046,124008,13435,1994_13435_1
MI,1994,15365,124008,13435,1994_13435_2
MI,1994,5305,124008,13435,1994_13435_3
MI,1994,4295,124008,13435,1994_13435_4
MI,1994,16734,124008,13435,1994_13435_5
MN,1994,26798,31367,13439,1994_13439_0
NM,1994,43968,65421,13441,1994_13441_0
NM,1994,7079,65421,13441,1994_13441_1
NM,1994,6472,65421,13441,1994_13441_3
NM,1994,3080,65421,13441,1994_13441_4
KY,1994,124212,207667,13444,1994_13444_0
KY,1994,12107,207667,13444,1994_13444_1
KY,1994,11676,207667,13444,1994_13444_4
KY,1994,10355,207667,13444,1994_13444_6
KY,1994,0,207667,13444,1994_13444_7
IA,1994,12739,14441,13446,1994_13446_0
CO,1994,99005,618635,13447,1994_13447_0
CO,1994,0,618635,13447,1994_13447_1
CO,1994,8971,618635,13447,1994_13447_10
CO,1994,34935,618635,13447,1994_13447_11
CO,1994,0,618635,13447,1994_13447_12
CO,1994,17617,618635,13447,1994_13447_13
CO,1994,10456,618635,13447,1994_13447_14
CO,1994,32415,618635,13447,1994_13447_15
CO,1994,0,618635,13447,1994_13447_16
CO,1994,26508,618635,13447,1994_13447_17
CO,1994,5687,618635,13447,1994_13447_18
CO,1994,1277,618635,13447,1994_13447_19
CO,1994,44694,618635,13447,1994_13447_2
CO,1994,1004,618635,13447,1994_13447_20
CO,1994,47337,618635,13447,1994_13447_3
CO,1994,38807,618635,13447,1994_13447_4
CO,1994,15098,618635,13447,1994_13447_5
CO,1994,0,618635,13447,1994_13447_6
CO,1994,0,618635,13447,1994_13447_7
CO,1994,129258,618635,13447,1994_13447_8
CO,1994,0,618635,13447,1994_13447_9
WI,1994,100466,217071,13448,1994_13448_0
WI,1994,15251,217071,13448,1994_13448_1
WI,1994,9440,217071,13448,1994_13448_2
WI,1994,8964,217071,13448,1994_13448_3
WI,1994,19486,217071,13448,1994_13448_4
WI,1994,33510,217071,13448,1994_13448_5
WI,1994,8071,217071,13448,1994_13448_6
KS,1994,18884,28045,13450,1994_13450_0
KS,1994,5425,28045,13450,1994_13450_1
WI,1994,21272,43776,13454,1994_13454_0
WI,1994,6043,43776,13454,1994_13454_1
WI,1994,2633,43776,13454,1994_13454_2
WI,1994,3234,43776,13454,1994_13454_3
WI,1994,6924,43776,13454,1994_13454_4
FL,1994,65553,88245,134,1994_134_0
FL,1994,13628,88245,134,1994_134_2
FL,1994,0,88245,134,1994_134_3
OK,1994,15502,17191,13551,1994_13551_0
WI,1994,124561,226074,13553,1994_13553_0
WI,1994,28321,226074,13553,1994_13553_2
WI,1994,42518,226074,13553,1994_13553_3
KS,1994,79321,88513,13558,1994_13558_0
KS,1994,0,88513,13558,1994_13558_1
PA,1994,59376,98403,13561,1994_13561_0
PA,1994,16863,98403,13561,1994_13561_1
PA,1994,13842,98403,13561,1994_13561_2
TX,1994,11733,12628,13563,1994_13563_0
IL,1994,12645,18435,13564,1994_13564_0
IL,1994,3776,18435,13564,1994_13564_1
WI,1994,94977,128583,13565,1994_13565_0
WI,1994,4473,128583,13565,1994_13565_1
WI,1994,5029,128583,13565,1994_13565_2
OH,1994,11048,13413,13567,1994_13567_0
KS,1994,8161,9073,13578,1994_13578_0
KS,1994,10348,15385,13579,1994_13579_0
KS,1994,3266,15385,13579,1994_13579_1
WI,1994,23147,26163,13580,1994_13580_0
IL,1994,12706,17133,13582,1994_13582_0
IL,1994,2399,17133,13582,1994_13582_1
WI,1994,47292,71889,13583,1994_13583_0
WI,1994,4233,71889,13583,1994_13583_1
WI,1994,2620,71889,13583,1994_13583_2
WI,1994,4763,71889,13583,1994_13583_3
WI,1994,1815,71889,13583,1994_13583_4
KS,1994,13884,15968,13584,1994_13584_0
KS,1994,0,15968,13584,1994_13584_1
MO,1994,7097,7785,13585,1994_13585_0
MO,1994,56126,152876,13587,1994_13587_0
MO,1994,16674,152876,13587,1994_13587_1
MO,1994,23566,152876,13587,1994_13587_2
MO,1994,41394,152876,13587,1994_13587_3
AR,1994,56327,100156,13592,1994_13592_0
AR,1994,9413,100156,13592,1994_13592_1
AR,1994,10888,100156,13592,1994_13592_2
AR,1994,7211,100156,13592,1994_13592_3
AR,1994,45925,58855,13593,1994_13593_0
MI,1994,19812,26208,13594,1994_13594_0
MI,1994,868,26208,13594,1994_13594_1
MI,1994,3601,26208,13594,1994_13594_2
